,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-6.213962803610168e-05,-0.00022933260244482933,-0.0012770444949171233,3.736629875118348e-05,-0.00039116054104423815,0.002532752634491383,-0.0013203108973155935,-0.00016347367519061492,0.0014932264750174985,-0.0036097592057044887,0.007332588900600161,0.0011082080834876296,-0.0004105768654336554,-0.0002083273766285315,-0.0015382377904620762,-0.01087996562135729,0.010028828402505125,0.003965511270786601,-0.0020939902460928033,-0.008472802122011172,-0.005080049859754067,0.03600037374107492,0.6034440866453785,0.5795033006505713,-0.16602251083815608,-0.5011923403319295,-0.03361116784032097,-0.021749403944811337,-0.1338688187112012,0.005858224656832936,0.000685747006190399,210492.0697676274
1,2.5031538257205566e-05,-4.0589884319320415e-05,-0.0003430192689091783,0.00010095423801695071,-7.823834909637283e-05,0.0005509258298389706,-0.00197523522669743,-8.422268150746564e-05,-9.384288457986239e-05,-0.0010926245403694614,0.002136664925853291,0.0006055810472675644,0.003866488162527552,-0.0024686928142579443,-0.003983900001718561,-0.010048553164587894,-0.012512573337263877,-0.07073523169044588,-0.008297648234135284,-0.009675496228114035,-0.017063385516872663,0.8751237657653664,-0.024309705087992906,-0.03949930148022601,-0.45510092285885145,0.13804784312683227,0.008420610986244846,-0.00026654785746216085,-0.0003354457571819704,-0.00010707996873791657,0.00021032596632498133,73909.59555972999
2,-5.489261306028499e-06,-3.502206412230595e-05,-0.00018518867092208813,-6.818901717249261e-06,-5.827141624228495e-05,0.0003640235794568522,-0.00020427209424230694,-2.348594089447274e-05,0.00024152758917282176,-0.0005305646861350153,0.0010735387608106783,0.00017108458347464688,-2.461258034612922e-05,-0.0001649268128164574,-0.0002723705566330512,-0.0015106045912201226,0.0012626607223209863,0.0005997355390125015,-0.00041250606927473513,-0.0011273641698024712,-0.0006657544800010287,0.004936648520531206,0.08600960168855615,0.07576869233823731,-0.023252154398504022,-0.06952084144458193,0.018830213988123363,0.18642788287578405,0.9719443623500699,0.004041151913768047,0.04064049667517487,17502.452827784426
3,-3.82137415153827e-07,-1.872480317348875e-06,-1.2231041150802941e-05,4.718942137618057e-07,-3.5053509624365266e-06,2.4927627722842768e-05,-1.276105799783282e-05,-1.5949003533621213e-06,1.6407661839004907e-05,-3.489809106936944e-05,8.195100565448254e-05,1.1664559568633929e-05,6.078951281780576e-06,2.6787823911352148e-05,-3.322492473100773e-05,-0.00018456785330410637,9.359664414374028e-05,6.348160590415695e-05,-1.8306067310846787e-05,-3.153171126714923e-05,-1.2476429528401254e-05,0.0003321265600298947,0.006390720625106709,0.00518887019926659,-0.0012754882984241467,-0.004558544522349181,0.031559305954706865,0.011305668465758539,0.03428861949306352,-0.4927180671669724,-0.8688147707375311,13425.744208699329
4,0.06308856038162355,0.020433891087237345,-0.05205954873175856,-0.43328317140314665,-0.1768546466440079,0.5997811519845941,0.45157625457043393,-0.16646998172175353,0.24014999419372324,-0.019391300945158597,-0.17460213270059227,-0.2938437865404081,-0.08075050501526825,0.012978306962271379,0.023924235832647175,-0.010133208690781482,-0.015323622614366875,-0.00016037530270600068,-0.004770146044274324,0.002561236341885275,-0.0007573712759305106,0.0014757230075956172,0.00045332931793271074,-8.989734994156548e-05,0.00018620017050728906,0.00013773392765629742,-1.5144329483642182e-05,-1.7865290246210184e-07,3.7362678682427177e-06,-1.503857827577146e-07,-1.6046624186893674e-06,11328.098053903777
5,0.02047185765983721,-0.02202658112597138,-0.04356068227395969,-0.08477470600516794,-0.032318354772769085,0.08237343175530566,-0.13021082306815357,-0.001605379600581398,0.16566353740100975,-0.169089773666768,0.22091754374882533,0.08433195344720487,0.017980299402270365,-0.8935421194893404,-0.03612264170250022,-0.0030814529969246025,0.17273607307597252,-0.03157190424934554,-0.126420065479518,-0.07924790523753102,0.0059183786194899135,-0.0061960625348284094,-0.005937977260783891,-0.003345877898001318,0.00023433374347460537,5.99012427163503e-05,0.0002235828054930371,-6.795476166327445e-05,-0.00013696749648737074,-1.871120988547226e-06,-3.0517435267975616e-05,2543.594597901348
6,0.011695826294519089,-0.014035637141051495,-0.044107358133477215,-0.03408006378353207,-0.020504967139682348,0.07174789797692493,-0.08811328636893609,-0.0009245291687543973,0.09151288671788312,0.01634222705445526,0.3295981665224212,-0.02464025904849166,0.07139484953467944,-0.02147095205274351,-0.17798931590893505,-0.012338089934461026,-0.8009881291700802,0.17044112633185424,-0.2661896175087602,0.2923242982280649,-0.029710711164206195,0.0005261203299613893,0.0008822855302680151,0.011003571299163153,0.00039158192768981527,0.0019733224312816528,-0.0005915337211887541,-0.00013585772920811552,-0.00010947813196651706,3.0394565228936616e-06,-1.0670557198025456e-06,1395.170361083376
7,0.014401220757402217,-0.021086093572630454,-0.10657195652495266,-0.07340770422385061,-0.051063258962626965,0.20608159914847435,-0.1067320799203074,0.01452269237809027,0.14398015187992863,-0.29030292614032077,0.6859875216544072,0.10913569660253755,-0.0024806653723647575,0.3601647276614564,-0.24929299544918682,0.1803335819805642,0.2841604603159487,-0.05049038072284072,0.16159570441965815,-0.06576511278086858,0.013905523443022734,0.00029645001369607896,-0.00514597325452219,-0.008909728711073235,0.0006358356437834968,1.1146959358341542e-05,0.0002383285985506755,1.0479255403797147e-05,-2.4804485084791845e-06,-6.547853641241756e-07,1.4851352469121002e-05,642.3483767680184
8,0.03021027101853575,-0.01334969400522243,-0.044876232788352476,-0.17427658860097167,0.052571192998775246,0.17546938075316515,-0.10151049840559413,0.9276249749961603,0.06860244731606109,0.0425993731387004,-0.10861877167501721,-0.018454330646888947,0.20165593362291387,0.025367833158136482,0.04292857354169845,0.012782864259661636,0.007608839173725901,0.009111718942891265,0.00729496672564281,0.0024055043251948317,-0.001163312285096998,0.0007709371537409164,0.0007294871960421731,0.00038903642044589657,0.0003860372234084002,1.7213930286093736e-05,3.2757144198747306e-06,-3.5834723185289435e-06,9.95991517609527e-07,-6.233844252262643e-07,1.1435295360041415e-06,566.4135276174721
9,0.22156215769078155,-0.08511027184753847,0.3475383143973924,-0.677457358789355,-0.11483247830746589,-0.5516728861741548,0.11757348437036572,0.01711576688317752,0.08368019039080643,0.005135077175890322,0.10267731503419454,0.11059375841118503,-0.027319738048495364,0.03741935139524376,0.011057263244671645,-0.0078014070448734155,-0.006361218673924872,-0.0012504095091798778,0.01057233140131922,-0.0009559050613876884,-0.0008441911512432589,0.0006434109850932379,0.000600010912688129,0.0009358718292040283,-4.590065591692145e-06,-0.00014148048651347692,-5.141821425513603e-06,3.551011519005171e-06,1.8716830129196394e-06,-6.206505424257675e-08,2.4567382826835004e-06,313.25642537824024
